"","tagrelID","obs_foID","opeID","vesselCode","Subarea","Lat_release","Lon_release","Dat_release","tagFate","tagrel1Type","tagrel1Colour","tagrel1Number","tagrel1Wording","tagrel2Type","tagrel2Colour","tagrel2Number","tagrel2Wording","Length_release","Weight_release","Sex_release","src","datasetID","Season","MU","tag_code_1","tag_code_2","Est_weigth_release"
"81",272,"O11346","H52868",149,"3b",-44.7533333333333,44.4745,2021-02-16 02:49:00,"Released","T-bar","bleu","25047","MNHN (TAAF) Paris France","T-bar","bleu","25048","MNHN (TAAF) Paris France",81.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25047+MNHN (TAAF) Paris France","T-bar+bleu+25048+MNHN (TAAF) Paris France",5.34263365941758
"82",273,"O11346","H52868",149,"3b",-44.7533333333333,44.4745,2021-02-16 02:49:00,"Released","T-bar","bleu","25047","MNHN (TAAF) Paris France","T-bar","bleu","25048","MNHN (TAAF) Paris France",81.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25047+MNHN (TAAF) Paris France","T-bar+bleu+25048+MNHN (TAAF) Paris France",5.34263365941758
"83",274,"O11346","H52868",149,"3b",-44.7533333333333,44.4745,2021-02-16 02:49:00,"Released","T-bar","bleu","25047","MNHN (TAAF) Paris France","T-bar","bleu","25048","MNHN (TAAF) Paris France",81.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25047+MNHN (TAAF) Paris France","T-bar+bleu+25048+MNHN (TAAF) Paris France",5.34263365941758
"84",275,"O11346","H52868",149,"3b",-44.7533333333333,44.4745,2021-02-16 02:49:00,"Released","T-bar","bleu","25047","MNHN (TAAF) Paris France","T-bar","bleu","25048","MNHN (TAAF) Paris France",81.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25047+MNHN (TAAF) Paris France","T-bar+bleu+25048+MNHN (TAAF) Paris France",5.34263365941758
"85",276,"O11351","H52873",149,"3b",-44.7591666666667,45.1978333333333,2021-02-17 01:50:00,"Released","T-bar","bleu","25061","MNHN (TAAF) Paris France","T-bar","bleu","25062","MNHN (TAAF) Paris France",66.4,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25061+MNHN (TAAF) Paris France","T-bar+bleu+25062+MNHN (TAAF) Paris France",2.73131837360227
"86",277,"O11351","H52873",149,"3b",-44.7591666666667,45.1978333333333,2021-02-17 01:50:00,"Released","T-bar","bleu","25061","MNHN (TAAF) Paris France","T-bar","bleu","25062","MNHN (TAAF) Paris France",66.4,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25061+MNHN (TAAF) Paris France","T-bar+bleu+25062+MNHN (TAAF) Paris France",2.73131837360227
"87",278,"O11351","H52873",149,"3b",-44.7591666666667,45.1978333333333,2021-02-17 01:50:00,"Released","T-bar","bleu","25061","MNHN (TAAF) Paris France","T-bar","bleu","25062","MNHN (TAAF) Paris France",66.4,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25061+MNHN (TAAF) Paris France","T-bar+bleu+25062+MNHN (TAAF) Paris France",2.73131837360227
"88",279,"O11351","H52873",149,"3b",-44.7591666666667,45.1978333333333,2021-02-17 01:50:00,"Released","T-bar","bleu","25061","MNHN (TAAF) Paris France","T-bar","bleu","25062","MNHN (TAAF) Paris France",66.4,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25061+MNHN (TAAF) Paris France","T-bar+bleu+25062+MNHN (TAAF) Paris France",2.73131837360227
"89",280,"O11351","H52873",149,"3b",-44.7591666666667,45.1978333333333,2021-02-17 01:50:00,"Released","T-bar","bleu","25061","MNHN (TAAF) Paris France","T-bar","bleu","25062","MNHN (TAAF) Paris France",66.4,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25061+MNHN (TAAF) Paris France","T-bar+bleu+25062+MNHN (TAAF) Paris France",2.73131837360227
"90",281,"O11370","H52892",149,"3b",-44.3463333333333,44.7583333333333,2021-02-20 21:30:00,"Released","T-bar","bleu","25067","MNHN (TAAF) Paris France","T-bar","bleu","25068","MNHN (TAAF) Paris France",80.8,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25067+MNHN (TAAF) Paris France","T-bar+bleu+25068+MNHN (TAAF) Paris France",5.27661847257063
"91",282,"O11370","H52892",149,"3b",-44.3463333333333,44.7583333333333,2021-02-20 21:30:00,"Released","T-bar","bleu","25067","MNHN (TAAF) Paris France","T-bar","bleu","25068","MNHN (TAAF) Paris France",80.8,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25067+MNHN (TAAF) Paris France","T-bar+bleu+25068+MNHN (TAAF) Paris France",5.27661847257063
"92",283,"O11370","H52892",149,"3b",-44.3463333333333,44.7583333333333,2021-02-20 21:30:00,"Released","T-bar","bleu","25067","MNHN (TAAF) Paris France","T-bar","bleu","25068","MNHN (TAAF) Paris France",80.8,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25067+MNHN (TAAF) Paris France","T-bar+bleu+25068+MNHN (TAAF) Paris France",5.27661847257063
"93",284,"O11370","H52892",149,"3b",-44.3463333333333,44.7583333333333,2021-02-20 21:30:00,"Released","T-bar","bleu","25067","MNHN (TAAF) Paris France","T-bar","bleu","25068","MNHN (TAAF) Paris France",80.8,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25067+MNHN (TAAF) Paris France","T-bar+bleu+25068+MNHN (TAAF) Paris France",5.27661847257063
"94",285,"O11370","H52892",149,"3b",-44.3463333333333,44.7583333333333,2021-02-20 21:30:00,"Released","T-bar","bleu","25067","MNHN (TAAF) Paris France","T-bar","bleu","25068","MNHN (TAAF) Paris France",80.8,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25067+MNHN (TAAF) Paris France","T-bar+bleu+25068+MNHN (TAAF) Paris France",5.27661847257063
"95",286,"O11378","H52900",149,"3b",-44.738,45.7338333333333,2021-05-26 19:29:00,"Released","T-bar","bleu","25138","MNHN (TAAF) Paris France","T-bar","bleu","25139","MNHN (TAAF) Paris France",79.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25138+MNHN (TAAF) Paris France","T-bar+bleu+25139+MNHN (TAAF) Paris France",4.91330279869664
"96",287,"O11378","H52900",149,"3b",-44.738,45.7338333333333,2021-05-26 19:29:00,"Released","T-bar","bleu","25138","MNHN (TAAF) Paris France","T-bar","bleu","25139","MNHN (TAAF) Paris France",79.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25138+MNHN (TAAF) Paris France","T-bar+bleu+25139+MNHN (TAAF) Paris France",4.91330279869664
"97",288,"O11378","H52900",149,"3b",-44.738,45.7338333333333,2021-05-26 19:29:00,"Released","T-bar","bleu","25138","MNHN (TAAF) Paris France","T-bar","bleu","25139","MNHN (TAAF) Paris France",79.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25138+MNHN (TAAF) Paris France","T-bar+bleu+25139+MNHN (TAAF) Paris France",4.91330279869664
"98",289,"O11378","H52900",149,"3b",-44.738,45.7338333333333,2021-05-26 19:29:00,"Released","T-bar","bleu","25138","MNHN (TAAF) Paris France","T-bar","bleu","25139","MNHN (TAAF) Paris France",79.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25138+MNHN (TAAF) Paris France","T-bar+bleu+25139+MNHN (TAAF) Paris France",4.91330279869664
"99",290,"O11378","H52900",149,"3b",-44.738,45.7338333333333,2021-05-26 19:29:00,"Released","T-bar","bleu","25138","MNHN (TAAF) Paris France","T-bar","bleu","25139","MNHN (TAAF) Paris France",79.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25138+MNHN (TAAF) Paris France","T-bar+bleu+25139+MNHN (TAAF) Paris France",4.91330279869664
"100",291,"O11385","H52907",149,"3b",-44.9073333333333,44.8236666666667,2021-05-27 23:01:00,"Released","T-bar","bleu","25144","MNHN (TAAF) Paris France","T-bar","bleu","25145","MNHN (TAAF) Paris France",92.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25144+MNHN (TAAF) Paris France","T-bar+bleu+25145+MNHN (TAAF) Paris France",8.18608797724376
"101",292,"O11385","H52907",149,"3b",-44.9073333333333,44.8236666666667,2021-05-27 23:01:00,"Released","T-bar","bleu","25144","MNHN (TAAF) Paris France","T-bar","bleu","25145","MNHN (TAAF) Paris France",92.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25144+MNHN (TAAF) Paris France","T-bar+bleu+25145+MNHN (TAAF) Paris France",8.18608797724376
"102",293,"O11385","H52907",149,"3b",-44.9073333333333,44.8236666666667,2021-05-27 23:01:00,"Released","T-bar","bleu","25144","MNHN (TAAF) Paris France","T-bar","bleu","25145","MNHN (TAAF) Paris France",92.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25144+MNHN (TAAF) Paris France","T-bar+bleu+25145+MNHN (TAAF) Paris France",8.18608797724376
"103",294,"O11385","H52907",149,"3b",-44.9073333333333,44.8236666666667,2021-05-27 23:01:00,"Released","T-bar","bleu","25144","MNHN (TAAF) Paris France","T-bar","bleu","25145","MNHN (TAAF) Paris France",92.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25144+MNHN (TAAF) Paris France","T-bar+bleu+25145+MNHN (TAAF) Paris France",8.18608797724376
"104",295,"O11385","H52907",149,"3b",-44.9073333333333,44.8236666666667,2021-05-27 23:01:00,"Released","T-bar","bleu","25144","MNHN (TAAF) Paris France","T-bar","bleu","25145","MNHN (TAAF) Paris France",92.1,NA,NA,"OBS",179,2021,"DC","T-bar+bleu+25144+MNHN (TAAF) Paris France","T-bar+bleu+25145+MNHN (TAAF) Paris France",8.18608797724376
"105",299,"O11436","H53174",30,"3b",-44.9667,45.1217,2021-11-13 15:30:00,"Released",NA,NA,"605529; 605530","A",NA,NA,"605531","A",64,NA,NA,"OBS",182,2021,"DC","NA+NA+605529; 605530+A","NA+NA+605531+A",2.41398019925263
"106",300,"O11436","H53174",30,"3b",-44.9667,45.1217,2021-11-13 15:30:00,"Released",NA,NA,"605529; 605530","A",NA,NA,"605531","A",64,NA,NA,"OBS",182,2021,"DC","NA+NA+605529; 605530+A","NA+NA+605531+A",2.41398019925263
"107",301,"O11436","H53174",30,"3b",-44.9667,45.1217,2021-11-13 15:30:00,"Released",NA,NA,"605529; 605530","A",NA,NA,"605531","A",64,NA,NA,"OBS",182,2021,"DC","NA+NA+605529; 605530+A","NA+NA+605531+A",2.41398019925263
"108",302,"O11436","H53174",30,"3b",-44.9667,45.1217,2021-11-13 15:30:00,"Released",NA,NA,"605529; 605530","A",NA,NA,"605531","A",64,NA,NA,"OBS",182,2021,"DC","NA+NA+605529; 605530+A","NA+NA+605531+A",2.41398019925263
"109",303,"O11436","H53174",30,"3b",-44.9667,45.1217,2021-11-13 15:30:00,"Released",NA,NA,"605529; 605530","A",NA,NA,"605531","A",64,NA,NA,"OBS",182,2021,"DC","NA+NA+605529; 605530+A","NA+NA+605531+A",2.41398019925263
"110",304,"O11436","H53174",30,"3b",-44.9667,45.1217,2021-11-13 15:30:00,"Released",NA,NA,"605529; 605530","A",NA,NA,"605531","A",64,NA,NA,"OBS",182,2021,"DC","NA+NA+605529; 605530+A","NA+NA+605531+A",2.41398019925263
"111",305,"O11436","H53174",30,"3b",-44.9667,45.1217,2021-11-13 15:30:00,"Released",NA,NA,"605529; 605530","A",NA,NA,"605531","A",64,NA,NA,"OBS",182,2021,"DC","NA+NA+605529; 605530+A","NA+NA+605531+A",2.41398019925263
"112",306,"O11451","H53189",30,"3b",-44.74,45.4883,2021-11-17 22:15:00,"Released",NA,NA,"605973","A",NA,NA,"605971","A",82,NA,NA,"OBS",182,2021,"DC","NA+NA+605973+A","NA+NA+605971+A",5.54415628143777
"113",307,"O11451","H53189",30,"3b",-44.74,45.4883,2021-11-17 22:15:00,"Released",NA,NA,"605973","A",NA,NA,"605971","A",82,NA,NA,"OBS",182,2021,"DC","NA+NA+605973+A","NA+NA+605971+A",5.54415628143777
"114",308,"O11451","H53189",30,"3b",-44.74,45.4883,2021-11-17 22:15:00,"Released",NA,NA,"605973","A",NA,NA,"605971","A",82,NA,NA,"OBS",182,2021,"DC","NA+NA+605973+A","NA+NA+605971+A",5.54415628143777
"115",309,"O11451","H53189",30,"3b",-44.74,45.4883,2021-11-17 22:15:00,"Released",NA,NA,"605973","A",NA,NA,"605971","A",82,NA,NA,"OBS",182,2021,"DC","NA+NA+605973+A","NA+NA+605971+A",5.54415628143777
"116",310,"O11451","H53189",30,"3b",-44.74,45.4883,2021-11-17 22:15:00,"Released",NA,NA,"605973","A",NA,NA,"605971","A",82,NA,NA,"OBS",182,2021,"DC","NA+NA+605973+A","NA+NA+605971+A",5.54415628143777
"117",311,"O11451","H53189",30,"3b",-44.74,45.4883,2021-11-17 22:15:00,"Released",NA,NA,"605973","A",NA,NA,"605971","A",82,NA,NA,"OBS",182,2021,"DC","NA+NA+605973+A","NA+NA+605971+A",5.54415628143777
"118",312,"O11451","H53189",30,"3b",-44.74,45.4883,2021-11-17 22:15:00,"Released",NA,NA,"605973","A",NA,NA,"605971","A",82,NA,NA,"OBS",182,2021,"DC","NA+NA+605973+A","NA+NA+605971+A",5.54415628143777
"119",313,"O11452","H53190",30,"3b",-44.8467,45.75,2021-11-18 06:05:00,"Released",NA,NA,"605913","A",NA,NA,"605915","A",78,NA,NA,"OBS",182,2021,"DC","NA+NA+605913+A","NA+NA+605915+A",4.68780328678452
"120",314,"O11452","H53190",30,"3b",-44.8467,45.75,2021-11-18 06:05:00,"Released",NA,NA,"605913","A",NA,NA,"605915","A",78,NA,NA,"OBS",182,2021,"DC","NA+NA+605913+A","NA+NA+605915+A",4.68780328678452
"121",315,"O11452","H53190",30,"3b",-44.8467,45.75,2021-11-18 06:05:00,"Released",NA,NA,"605913","A",NA,NA,"605915","A",78,NA,NA,"OBS",182,2021,"DC","NA+NA+605913+A","NA+NA+605915+A",4.68780328678452
"122",316,"O11452","H53190",30,"3b",-44.8467,45.75,2021-11-18 06:05:00,"Released",NA,NA,"605913","A",NA,NA,"605915","A",78,NA,NA,"OBS",182,2021,"DC","NA+NA+605913+A","NA+NA+605915+A",4.68780328678452
"123",317,"O11452","H53190",30,"3b",-44.8467,45.75,2021-11-18 06:05:00,"Released",NA,NA,"605913","A",NA,NA,"605915","A",78,NA,NA,"OBS",182,2021,"DC","NA+NA+605913+A","NA+NA+605915+A",4.68780328678452
"124",318,"O11452","H53190",30,"3b",-44.8467,45.75,2021-11-18 06:05:00,"Released",NA,NA,"605913","A",NA,NA,"605915","A",78,NA,NA,"OBS",182,2021,"DC","NA+NA+605913+A","NA+NA+605915+A",4.68780328678452
"125",319,"O11452","H53190",30,"3b",-44.8467,45.75,2021-11-18 06:05:00,"Released",NA,NA,"605913","A",NA,NA,"605915","A",78,NA,NA,"OBS",182,2021,"DC","NA+NA+605913+A","NA+NA+605915+A",4.68780328678452
"126",320,"O11452","H53190",30,"3b",-44.8467,45.75,2021-11-18 06:05:00,"Released",NA,NA,"605913","A",NA,NA,"605915","A",78,NA,NA,"OBS",182,2021,"DC","NA+NA+605913+A","NA+NA+605915+A",4.68780328678452
"127",321,"O11452","H53190",30,"3b",-44.8467,45.75,2021-11-18 06:05:00,"Released",NA,NA,"605913","A",NA,NA,"605915","A",78,NA,NA,"OBS",182,2021,"DC","NA+NA+605913+A","NA+NA+605915+A",4.68780328678452
"128",322,"O11457","H53195",30,"3b",-44.9417,44.6917,2021-11-19 08:40:00,"Released",NA,NA,"605933","A",NA,NA,"605934","A",65,NA,NA,"OBS",182,2021,"DC","NA+NA+605933+A","NA+NA+605934+A",2.54286663149636
"129",323,"O11457","H53195",30,"3b",-44.9417,44.6917,2021-11-19 08:40:00,"Released",NA,NA,"605933","A",NA,NA,"605934","A",65,NA,NA,"OBS",182,2021,"DC","NA+NA+605933+A","NA+NA+605934+A",2.54286663149636
"130",324,"O11457","H53195",30,"3b",-44.9417,44.6917,2021-11-19 08:40:00,"Released",NA,NA,"605933","A",NA,NA,"605934","A",65,NA,NA,"OBS",182,2021,"DC","NA+NA+605933+A","NA+NA+605934+A",2.54286663149636
"131",325,"O11457","H53195",30,"3b",-44.9417,44.6917,2021-11-19 08:40:00,"Released",NA,NA,"605933","A",NA,NA,"605934","A",65,NA,NA,"OBS",182,2021,"DC","NA+NA+605933+A","NA+NA+605934+A",2.54286663149636
"132",326,"O11457","H53195",30,"3b",-44.9417,44.6917,2021-11-19 08:40:00,"Released",NA,NA,"605933","A",NA,NA,"605934","A",65,NA,NA,"OBS",182,2021,"DC","NA+NA+605933+A","NA+NA+605934+A",2.54286663149636
"133",327,"O11457","H53195",30,"3b",-44.9417,44.6917,2021-11-19 08:40:00,"Released",NA,NA,"605933","A",NA,NA,"605934","A",65,NA,NA,"OBS",182,2021,"DC","NA+NA+605933+A","NA+NA+605934+A",2.54286663149636
"134",328,"O11457","H53195",30,"3b",-44.9417,44.6917,2021-11-19 08:40:00,"Released",NA,NA,"605933","A",NA,NA,"605934","A",65,NA,NA,"OBS",182,2021,"DC","NA+NA+605933+A","NA+NA+605934+A",2.54286663149636
"135",329,"O11457","H53195",30,"3b",-44.9417,44.6917,2021-11-19 08:40:00,"Released",NA,NA,"605933","A",NA,NA,"605934","A",65,NA,NA,"OBS",182,2021,"DC","NA+NA+605933+A","NA+NA+605934+A",2.54286663149636
"136",330,"O11470","H53208",30,"3b",-44.7133,45.5467,2021-11-22 21:20:00,"Released",NA,NA,"605943","A",NA,NA,"605944","A",68,NA,NA,"OBS",182,2021,"DC","NA+NA+605943+A","NA+NA+605944+A",2.95845433937086
"137",331,"O11470","H53208",30,"3b",-44.7133,45.5467,2021-11-22 21:20:00,"Released",NA,NA,"605943","A",NA,NA,"605944","A",68,NA,NA,"OBS",182,2021,"DC","NA+NA+605943+A","NA+NA+605944+A",2.95845433937086
"138",332,"O11470","H53208",30,"3b",-44.7133,45.5467,2021-11-22 21:20:00,"Released",NA,NA,"605943","A",NA,NA,"605944","A",68,NA,NA,"OBS",182,2021,"DC","NA+NA+605943+A","NA+NA+605944+A",2.95845433937086
"139",333,"O11470","H53208",30,"3b",-44.7133,45.5467,2021-11-22 21:20:00,"Released",NA,NA,"605943","A",NA,NA,"605944","A",68,NA,NA,"OBS",182,2021,"DC","NA+NA+605943+A","NA+NA+605944+A",2.95845433937086
"140",334,"O11480","H53218",30,"3b",-44.9667,44.295,2021-11-25 10:05:00,"Released",NA,NA,"605810","A",NA,NA,"605811","A",54,NA,NA,"OBS",182,2021,"DC","NA+NA+605810+A","NA+NA+605811+A",1.36517316489815
"141",335,"O11480","H53218",30,"3b",-44.9667,44.295,2021-11-25 10:05:00,"Released",NA,NA,"605810","A",NA,NA,"605811","A",54,NA,NA,"OBS",182,2021,"DC","NA+NA+605810+A","NA+NA+605811+A",1.36517316489815
"142",336,"O11480","H53218",30,"3b",-44.9667,44.295,2021-11-25 10:05:00,"Released",NA,NA,"605810","A",NA,NA,"605811","A",54,NA,NA,"OBS",182,2021,"DC","NA+NA+605810+A","NA+NA+605811+A",1.36517316489815
"143",337,"O11480","H53218",30,"3b",-44.9667,44.295,2021-11-25 10:05:00,"Released",NA,NA,"605810","A",NA,NA,"605811","A",54,NA,NA,"OBS",182,2021,"DC","NA+NA+605810+A","NA+NA+605811+A",1.36517316489815
"144",338,"O11480","H53218",30,"3b",-44.9667,44.295,2021-11-25 10:05:00,"Released",NA,NA,"605810","A",NA,NA,"605811","A",54,NA,NA,"OBS",182,2021,"DC","NA+NA+605810+A","NA+NA+605811+A",1.36517316489815
"145",339,"O11480","H53218",30,"3b",-44.9667,44.295,2021-11-25 10:05:00,"Released",NA,NA,"605810","A",NA,NA,"605811","A",54,NA,NA,"OBS",182,2021,"DC","NA+NA+605810+A","NA+NA+605811+A",1.36517316489815
"146",340,"O11480","H53218",30,"3b",-44.9667,44.295,2021-11-25 10:05:00,"Released",NA,NA,"605810","A",NA,NA,"605811","A",54,NA,NA,"OBS",182,2021,"DC","NA+NA+605810+A","NA+NA+605811+A",1.36517316489815
"147",341,"O11480","H53218",30,"3b",-44.9667,44.295,2021-11-25 10:05:00,"Released",NA,NA,"605810","A",NA,NA,"605811","A",54,NA,NA,"OBS",182,2021,"DC","NA+NA+605810+A","NA+NA+605811+A",1.36517316489815
"148",342,"O11480","H53218",30,"3b",-44.9667,44.295,2021-11-25 10:05:00,"Released",NA,NA,"605810","A",NA,NA,"605811","A",54,NA,NA,"OBS",182,2021,"DC","NA+NA+605810+A","NA+NA+605811+A",1.36517316489815
"149",343,"O11480","H53218",30,"3b",-44.9667,44.295,2021-11-25 10:05:00,"Released",NA,NA,"605810","A",NA,NA,"605811","A",54,NA,NA,"OBS",182,2021,"DC","NA+NA+605810+A","NA+NA+605811+A",1.36517316489815
"150",344,"O11480","H53218",30,"3b",-44.9667,44.295,2021-11-25 10:05:00,"Released",NA,NA,"605810","A",NA,NA,"605811","A",54,NA,NA,"OBS",182,2021,"DC","NA+NA+605810+A","NA+NA+605811+A",1.36517316489815
"151",345,"O11484","H53222",30,"3b",-44.6983,43.9217,2021-11-26 17:35:00,"Released",NA,NA,"605818","A",NA,NA,"605819","A",64,NA,NA,"OBS",182,2021,"DC","NA+NA+605818+A","NA+NA+605819+A",2.41398019925263
"152",346,"O11484","H53222",30,"3b",-44.6983,43.9217,2021-11-26 17:35:00,"Released",NA,NA,"605818","A",NA,NA,"605819","A",64,NA,NA,"OBS",182,2021,"DC","NA+NA+605818+A","NA+NA+605819+A",2.41398019925263
"153",347,"O11484","H53222",30,"3b",-44.6983,43.9217,2021-11-26 17:35:00,"Released",NA,NA,"605818","A",NA,NA,"605819","A",64,NA,NA,"OBS",182,2021,"DC","NA+NA+605818+A","NA+NA+605819+A",2.41398019925263
"154",348,"O11497","H53235",30,"3b",-44.9783,45.0217,2021-11-30 00:30:00,"Released",NA,NA,"605836","A",NA,NA,"605837","A",70,NA,NA,"OBS",182,2021,"DC","NA+NA+605836+A","NA+NA+605837+A",3.26062035054408
"155",349,"O11497","H53235",30,"3b",-44.9783,45.0217,2021-11-30 00:30:00,"Released",NA,NA,"605836","A",NA,NA,"605837","A",70,NA,NA,"OBS",182,2021,"DC","NA+NA+605836+A","NA+NA+605837+A",3.26062035054408
"156",350,"O11497","H53235",30,"3b",-44.9783,45.0217,2021-11-30 00:30:00,"Released",NA,NA,"605836","A",NA,NA,"605837","A",70,NA,NA,"OBS",182,2021,"DC","NA+NA+605836+A","NA+NA+605837+A",3.26062035054408
"157",351,"O11497","H53235",30,"3b",-44.9783,45.0217,2021-11-30 00:30:00,"Released",NA,NA,"605836","A",NA,NA,"605837","A",70,NA,NA,"OBS",182,2021,"DC","NA+NA+605836+A","NA+NA+605837+A",3.26062035054408
"158",352,"O11497","H53235",30,"3b",-44.9783,45.0217,2021-11-30 00:30:00,"Released",NA,NA,"605836","A",NA,NA,"605837","A",70,NA,NA,"OBS",182,2021,"DC","NA+NA+605836+A","NA+NA+605837+A",3.26062035054408
"159",353,"O11497","H53235",30,"3b",-44.9783,45.0217,2021-11-30 00:30:00,"Released",NA,NA,"605836","A",NA,NA,"605837","A",70,NA,NA,"OBS",182,2021,"DC","NA+NA+605836+A","NA+NA+605837+A",3.26062035054408
"160",354,"O11497","H53235",30,"3b",-44.9783,45.0217,2021-11-30 00:30:00,"Released",NA,NA,"605836","A",NA,NA,"605837","A",70,NA,NA,"OBS",182,2021,"DC","NA+NA+605836+A","NA+NA+605837+A",3.26062035054408
"161",355,"O11497","H53235",30,"3b",-44.9783,45.0217,2021-11-30 00:30:00,"Released",NA,NA,"605836","A",NA,NA,"605837","A",70,NA,NA,"OBS",182,2021,"DC","NA+NA+605836+A","NA+NA+605837+A",3.26062035054408
"162",356,"O11497","H53235",30,"3b",-44.9783,45.0217,2021-11-30 00:30:00,"Released",NA,NA,"605836","A",NA,NA,"605837","A",70,NA,NA,"OBS",182,2021,"DC","NA+NA+605836+A","NA+NA+605837+A",3.26062035054408
"163",357,"O11497","H53235",30,"3b",-44.9783,45.0217,2021-11-30 00:30:00,"Released",NA,NA,"605836","A",NA,NA,"605837","A",70,NA,NA,"OBS",182,2021,"DC","NA+NA+605836+A","NA+NA+605837+A",3.26062035054408
"164",358,"O11503","H53241",30,"3b",-44.8867,44.115,2021-12-01 14:10:00,"Released",NA,NA,"605859","A",NA,NA,"605860","A",47,NA,NA,"OBS",182,2022,"DC","NA+NA+605859+A","NA+NA+605860+A",0.856841590701224
"165",359,"O11503","H53241",30,"3b",-44.8867,44.115,2021-12-01 14:10:00,"Released",NA,NA,"605859","A",NA,NA,"605860","A",47,NA,NA,"OBS",182,2022,"DC","NA+NA+605859+A","NA+NA+605860+A",0.856841590701224
"166",360,"O11503","H53241",30,"3b",-44.8867,44.115,2021-12-01 14:10:00,"Released",NA,NA,"605859","A",NA,NA,"605860","A",47,NA,NA,"OBS",182,2022,"DC","NA+NA+605859+A","NA+NA+605860+A",0.856841590701224
"167",361,"O11503","H53241",30,"3b",-44.8867,44.115,2021-12-01 14:10:00,"Released",NA,NA,"605859","A",NA,NA,"605860","A",47,NA,NA,"OBS",182,2022,"DC","NA+NA+605859+A","NA+NA+605860+A",0.856841590701224
"168",362,"O11503","H53241",30,"3b",-44.8867,44.115,2021-12-01 14:10:00,"Released",NA,NA,"605859","A",NA,NA,"605860","A",47,NA,NA,"OBS",182,2022,"DC","NA+NA+605859+A","NA+NA+605860+A",0.856841590701224
"169",363,"O11503","H53241",30,"3b",-44.8867,44.115,2021-12-01 14:10:00,"Released",NA,NA,"605859","A",NA,NA,"605860","A",47,NA,NA,"OBS",182,2022,"DC","NA+NA+605859+A","NA+NA+605860+A",0.856841590701224
"170",364,"O11503","H53241",30,"3b",-44.8867,44.115,2021-12-01 14:10:00,"Released",NA,NA,"605859","A",NA,NA,"605860","A",47,NA,NA,"OBS",182,2022,"DC","NA+NA+605859+A","NA+NA+605860+A",0.856841590701224
