"","vesselCode","opeID","Gear","Subarea","Target","fishopSetStartDate","fishopSetStartLatitude","fishopSetStartLongitude","StartDepth","fishopSetEndDate","fishopSetEndLatitude","fishopSetEndLongitude","EndDepth","fishopHaulStartDate","fishopHaulEndDate","HooksSet","HooksLost","speciesFAOCode","speciesScientificName","speciesEnglishName","Catch_Kg","src","datasetID","Soaktime","LineLenght","Season","MU","Weigth"
"348",30,"H69047","Set longlines","3b","TOP",2023-11-12 19:40:00,-44.8716666666667,42.055,1733,2023-11-12 20:30:00,-44.9083333333333,42.095,1720,NA,NA,2963,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",272,"HBH",233,NA,5000,2023,"DC",25.1196606540595
"349",30,"H69048","Set longlines","3b","TOP",2023-11-12 21:39:00,-44.9783333333333,42.325,1796,2023-11-12 22:30:00,-44.9683333333333,42.375,1306,NA,NA,2894,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",131,"HBH",233,NA,5186,2023,"DC",NA
"350",30,"H69049","Set longlines","3b","TOP",2023-11-12 23:40:00,-44.9716666666667,42.6116666666667,902,2023-11-13 00:30:00,-44.9716666666667,42.675,1200,NA,NA,2964,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",303,"HBH",233,NA,5111,2023,"DC",NA
"351",30,"H69050","Set longlines","3b","TOP",2023-11-13 01:50:00,-44.975,42.94,1696,2023-11-13 02:40:00,-44.975,43.005,1689,NA,NA,2912,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",527,"HBH",233,NA,5104,2023,"DC",28.3045096774832
"352",30,"H69051","Set longlines","3b","TOP",2023-11-13 03:55:00,-44.9783333333333,43.2566666666667,1702,2023-11-13 04:40:00,-44.9783333333333,43.3183333333333,1742,NA,NA,2968,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",330,"HBH",233,NA,4990,2023,"DC",NA
"353",30,"H69052","Set longlines","3b","TOP",2023-11-13 05:30:00,-44.9883333333333,43.47,1745,2023-11-13 06:15:00,-44.955,43.5116666666667,1694,NA,NA,2975,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",325,"HBH",233,NA,4763,2023,"DC",NA
"354",30,"H69053","Set longlines","3b","TOP",2023-11-13 06:30:00,-44.915,43.565,1716,2023-11-13 07:15:00,-44.89,43.6133333333333,1644,NA,NA,2923,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",400,"HBH",233,NA,4926,2023,"DC",NA
"355",30,"H69054","Set longlines","3b","TOP",2023-11-13 08:30:00,-44.83,43.86,1392,2023-11-13 09:20:00,-44.8616666666667,43.9016666666667,1277,NA,NA,2935,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",209,"HBH",233,NA,4980,2023,"DC",29.1835856523435
"356",30,"H69055","Set longlines","3b","TOP",2023-11-13 10:25:00,-44.8716666666667,44.1066666666667,1256,2023-11-13 11:10:00,-44.8716666666667,44.165,1258,NA,NA,2930,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",350,"HBH",233,NA,4758,2023,"DC",21.2304732286948
"357",30,"H69056","Set longlines","3b","TOP",2023-11-13 12:20:00,-44.755,44.2916666666667,1280,2023-11-13 13:10:00,-44.7233333333333,44.2466666666667,1293,NA,NA,2981,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",320,"HBH",233,NA,5001,2023,"DC",NA
"358",30,"H69057","Set longlines","3b","TOP",2023-11-13 13:30:00,-44.6833333333333,44.1916666666667,1342,2023-11-13 14:25:00,-44.65,44.1416666666667,1420,NA,NA,2944,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",255,"HBH",233,NA,5185,2023,"DC",NA
"359",30,"H69058","Set longlines","3b","TOP",2023-11-14 20:30:00,-44.4666666666667,41.9433333333333,1780,2023-11-14 21:18:00,-44.5066666666667,41.9166666666667,1652,NA,NA,2972,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",455,"HBH",233,NA,4908,2023,"DC",NA
"360",30,"H69059","Set longlines","3b","TOP",2023-11-14 21:40:00,-44.5566666666667,41.8833333333333,1625,2023-11-14 22:30:00,-44.5966666666667,41.8583333333333,1773,NA,NA,2894,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",310,"HBH",233,NA,4945,2023,"DC",NA
"361",30,"H69060","Set longlines","3b","TOP",2023-11-15 07:35:00,-44.8833333333333,42.11,1738,2023-11-15 08:20:00,-44.8833333333333,42.175,1747,NA,NA,2956,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",182,"HBH",233,NA,4999,2023,"DC",NA
"362",30,"H69061","Set longlines","3b","TOP",2023-11-15 08:50:00,-44.8633333333333,42.285,1787,2023-11-15 09:45:00,-44.8633333333333,42.35,1766,NA,NA,2973,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",51,"HBH",233,NA,5093,2023,"DC",NA
"363",30,"H69062","Set longlines","3b","TOP",2023-11-15 19:55:00,-44.925,42.7233333333333,1543,2023-11-15 20:45:00,-44.925,42.7883333333333,1627,NA,NA,2981,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",819,"HBH",233,NA,5112,2023,"DC",25.0801309966433
"364",30,"H69063","Set longlines","3b","TOP",2023-11-15 22:15:00,-44.9183333333333,42.895,1709,2023-11-15 23:05:00,-44.9183333333333,42.9583333333333,1705,NA,NA,2963,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",736,"HBH",233,NA,4964,2023,"DC",22.8059557763715
"365",30,"H69064","Set longlines","3b","TOP",2023-11-16 06:53:00,-44.9433333333333,43.2,1671,2023-11-16 07:40:00,-44.9433333333333,43.2633333333333,1682,NA,NA,2945,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",777,"HBH",233,NA,4945,2023,"DC",NA
"366",30,"H69065","Set longlines","3b","TOP",2023-11-16 17:15:00,-44.8366666666667,43.95,1318,2023-11-16 18:03:00,-44.825,44.01,1315,NA,NA,2965,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",139,"HBH",233,NA,4908,2023,"DC",NA
"367",30,"H69066","Set longlines","3b","TOP",2023-11-17 06:48:00,-44.6333333333333,44.205,1392,2023-11-17 07:40:00,-44.665,44.25,1329,NA,NA,2981,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",210,"HBH",233,NA,5180,2023,"DC",31.1471287089919
"368",30,"H69067","Set longlines","3b","TOP",2023-11-17 07:54:00,-44.7066666666667,44.3066666666667,1280,2023-11-17 08:40:00,-44.7383333333333,44.35,1302,NA,NA,2937,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",200,"HBH",233,NA,5001,2023,"DC",26.1010667138635
"369",30,"H69068","Set longlines","3b","TOP",2023-11-17 16:20:00,-44.9,44.0466666666667,1189,2023-11-17 17:08:00,-44.9,43.9883333333333,1190,NA,NA,2897,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",596,"HBH",233,NA,4530,2023,"DC",NA
"370",30,"H69069","Set longlines","3b","TOP",2023-11-18 06:25:00,-44.9883333333333,43.5366666666667,1526,2023-11-18 07:12:00,-44.9866666666667,43.4733333333333,1744,NA,NA,2892,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",741,"HBH",233,NA,4945,2023,"DC",NA
"371",30,"H69070","Set longlines","3b","TOP",2023-11-18 07:20:00,-44.9866666666667,43.3966666666667,1910,2023-11-18 08:08:00,-44.9866666666667,43.335,1786,NA,NA,2955,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",245,"HBH",233,NA,4815,2023,"DC",NA
"372",30,"H69071","Set longlines","3b","TOP",2023-11-18 16:15:00,-44.9783333333333,42.8633333333333,1691,2023-11-18 17:03:00,-44.9783333333333,42.8016666666667,1646,NA,NA,2918,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",490,"HBH",233,NA,4834,2023,"DC",NA
"373",30,"H69072","Set longlines","3b","TOP",2023-11-20 16:05:00,-44.5183333333333,41.945,1791,2023-11-20 16:55:00,-44.5583333333333,41.9183333333333,1779,NA,NA,2899,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",504,"HBH",233,NA,4926,2023,"DC",NA
"374",30,"H69073","Set longlines","3b","TOP",2023-11-20 17:30:00,-44.6033333333333,41.8683333333333,1806,2023-11-20 18:30:00,-44.635,41.825,1543,NA,NA,2948,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",492,"HBH",233,NA,4848,2023,"DC",NA
"375",30,"H69074","Set longlines","3b","TOP",2023-11-21 04:35:00,-44.9683333333333,42.42,1618,2023-11-21 05:26:00,-44.9683333333333,42.4816666666667,1082,NA,NA,2940,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1269,"HBH",233,NA,4945,2023,"DC",NA
"376",30,"H69075","Set longlines","3b","TOP",2023-11-21 13:30:00,-44.9,42.7733333333333,1615,2023-11-21 14:18:00,-44.9,42.7116666666667,1701,NA,NA,2957,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",1055,"HBH",233,NA,4834,2023,"DC",19.1058595714151
"377",30,"H69076","Set longlines","3b","TOP",2023-11-22 06:55:00,-44.93,42.115,1720,2023-11-22 07:40:00,-44.93,42.175,1764,NA,NA,2936,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",933,"HBH",233,NA,4704,2023,"DC",NA
"378",30,"H69078","Set longlines","3b","TOP",2023-11-22 20:15:00,-44.92,42.9966666666667,1687,2023-11-22 21:03:00,-44.92,43.06,1674,NA,NA,2936,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",285,"HBH",233,NA,5000,2023,"DC",30.1651779268529
"379",30,"H69079","Set longlines","3b","TOP",2023-11-23 11:55:00,-44.985,43.6883333333333,1289,2023-11-23 12:43:00,-44.985,43.7533333333333,1262,NA,NA,2934,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",298,"HBH",233,NA,5148,2023,"DC",NA
"380",30,"H69080","Set longlines","3b","TOP",2023-11-24 11:15:00,-44.6583333333333,44.335,1310,2023-11-24 12:05:00,-44.6583333333333,44.4016666666667,1311,NA,NA,2934,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",212,"HBH",233,NA,5159,2023,"DC",NA
"381",30,"H69081","Set longlines","3b","TOP",2023-11-24 13:20:00,-44.785,44.6083333333333,1306,2023-11-24 14:15:00,-44.8166666666667,44.57,1202,NA,NA,2984,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",155,"HBH",233,NA,4630,2023,"DC",NA
"382",30,"H69082","Set longlines","3b","TOP",2023-11-24 15:30:00,-44.855,44.375,1172,2023-11-24 16:26:00,-44.865,44.3166666666667,1200,NA,NA,2950,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",263,"HBH",233,NA,4667,2023,"DC",NA
"383",30,"H69083","Set longlines","3b","TOP",2023-11-24 23:30:00,-44.9166666666667,43.94,1180,2023-11-25 00:20:00,-44.9166666666667,43.8833333333333,1196,NA,NA,2936,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",138,"HBH",233,NA,4519,2023,"DC",NA
"384",30,"H69084","Set longlines","3b","TOP",2023-11-25 11:55:00,-44.98,43.205,1687,2023-11-25 12:50:00,-44.98,43.1466666666667,1678,NA,NA,2981,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",253,"HBH",233,NA,4630,2023,"DC",NA
"385",30,"H69085","Set longlines","3b","TOP",2023-11-25 20:20:00,-44.955,42.7883333333333,1613,2023-11-25 21:05:00,-44.955,42.7283333333333,1522,NA,NA,2963,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",181,"HBH",233,NA,4630,2023,"DC",NA
"386",30,"H69087","Set longlines","3b","TOP",2023-11-30 17:00:00,-44.9166666666667,43.2033333333333,1670,2023-11-30 17:40:00,-44.9166666666667,43.1416666666667,1665,NA,NA,2978,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",93,"HBH",233,NA,4815,2023,"DC",NA
"387",30,"H69088","Set longlines","3b","TOP",2023-12-01 08:00:00,-44.8416666666667,43.3516666666667,1710,2023-12-01 08:55:00,-44.8416666666667,43.4116666666667,1710,NA,NA,2973,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",484,"HBH",233,NA,4815,2024,"DC",NA
"388",30,"H69089","Set longlines","3b","TOP",2023-12-03 11:30:00,-44.205,44.675,1525,2023-12-03 12:15:00,-44.205,44.7366666666667,1475,NA,NA,2966,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",458,"HBH",233,NA,5001,2024,"DC",NA
"389",30,"H69090","Set longlines","3b","TOP",2023-12-03 12:55:00,-44.1866666666667,44.8166666666667,1557,2023-12-03 13:45:00,-44.2266666666667,44.8366666666667,1449,NA,NA,2984,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",132,"HBH",233,NA,4730,2024,"DC",NA
"390",30,"H69091","Set longlines","3b","TOP",2023-12-03 16:45:00,-44.4366666666667,45.2583333333333,1738,2023-12-03 17:34:00,-44.4666666666667,45.3016666666667,1736,NA,NA,2968,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",160,"HBH",233,NA,4741,2024,"DC",NA
"391",30,"H69092","Set longlines","3b","TOP",2023-12-03 20:15:00,-44.6933333333333,45.6866666666667,1654,2023-12-03 21:05:00,-44.725,45.7283333333333,1639,NA,NA,2968,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",280,"HBH",233,NA,4778,2024,"DC",NA
"392",30,"H69093","Set longlines","3b","TOP",2023-12-03 21:45:00,-44.805,45.7633333333333,1625,2023-12-03 22:30:00,-44.8216666666667,45.7083333333333,1635,NA,NA,2931,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",523,"HBH",233,NA,4815,2024,"DC",NA
"393",30,"H69094","Set longlines","3b","TOP",2023-12-04 02:40:00,-44.9666666666667,45.0833333333333,1529,2023-12-04 03:30:00,-44.9666666666667,45.0233333333333,1436,NA,NA,2938,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",605,"HBH",233,NA,4723,2024,"DC",NA
"394",30,"H69095","Set longlines","3b","TOP",2023-12-04 03:50:00,-44.9666666666667,44.9416666666667,1354,2023-12-04 04:40:00,-44.9666666666667,44.88,1292,NA,NA,2952,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",325,"HBH",233,NA,4907,2024,"DC",53.1547959033104
"395",30,"H69097","Set longlines","3b","TOP",2023-12-05 08:15:00,-44.5633333333333,44.4216666666667,1524,2023-12-05 09:05:00,-44.525,44.46,1643,NA,NA,2957,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",184,"HBH",233,NA,5185,2024,"DC",27.8354740277072
"396",30,"H69098","Set longlines","3b","TOP",2023-12-05 20:15:00,-44.2216666666667,44.69,1448,2023-12-05 21:05:00,-44.2216666666667,44.7533333333333,1419,NA,NA,2983,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",368,"HBH",233,NA,4998,2024,"DC",NA
"397",30,"H69100","Set longlines","3b","TOP",2023-12-07 02:35:00,-44.72,45.8416666666667,1650,2023-12-07 03:30:00,-44.755,45.8116666666667,1631,NA,NA,2967,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",405,"HBH",233,NA,4695,2024,"DC",NA
"398",30,"H69101","Set longlines","3b","TOP",2023-12-07 10:45:00,-44.8416666666667,45.74,1630,2023-12-07 11:45:00,-44.885,45.6866666666667,1645,NA,NA,2957,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",494,"HBH",233,NA,4805,2024,"DC",18.1354875358411
"399",30,"H69102","Set longlines","3b","TOP",2023-12-07 14:35:00,-44.91,45.405,1672,2023-12-07 15:30:00,-44.9216666666667,45.35,1652,NA,NA,2973,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",368,"HBH",233,NA,4863,2024,"DC",NA
"400",30,"H69103","Set longlines","3b","TOP",2023-12-08 00:05:00,-44.9833333333333,45.09,1522,2023-12-08 00:55:00,-44.9833333333333,45.03,1446,NA,NA,2973,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",42,"HBH",233,NA,4817,2024,"DC",NA
"401",30,"H78515","Set longlines","3b","TOP",2024-10-03 23:15:00,-44.1866666666667,44.6716666666667,1601,2024-10-04 00:10:00,-44.185,44.7283333333333,1561,NA,NA,2829,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",131,"HBH",285,NA,4445,2024,"DC",NA
"402",30,"H78516","Set longlines","3b","TOP",2024-10-04 00:40:00,-44.1333333333333,44.7833333333333,1704,2024-10-04 01:20:00,-44.1783333333333,44.815,1580,NA,NA,2910,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",279,"HBH",285,NA,4408,2024,"DC",NA
"403",30,"H78517","Set longlines","3b","TOP",2024-10-04 01:55:00,-44.23,44.8366666666667,1436,2024-10-04 02:40:00,-44.265,44.845,1306,NA,NA,2940,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",300,"HBH",285,NA,4507,2024,"DC",25.4832782707461
"404",30,"H78518","Set longlines","3b","TOP",2024-10-04 03:55:00,-44.335,44.8,1457,2024-10-04 04:45:00,-44.335,44.7416666666667,1257,NA,NA,2934,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",437,"HBH",285,NA,4630,2024,"DC",NA
"405",30,"H78519","Set longlines","3b","TOP",2024-10-04 09:10:00,-44.6933333333333,44.715,1371,2024-10-04 09:55:00,-44.72,44.75,1359,NA,NA,2935,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",244,"HBH",285,NA,4272,2024,"DC",NA
"406",30,"H78520","Set longlines","3b","TOP",2024-10-04 10:10:00,-44.7433333333333,44.8216666666667,1378,2024-10-04 10:50:00,-44.7516666666667,44.8616666666667,1408,NA,NA,2763,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",177,"HBH",285,NA,3695,2024,"DC",19.1882866327529
"407",30,"H78521","Set longlines","3b","TOP",2024-10-04 11:55:00,-44.7666666666667,45.1216666666667,1518,2024-10-04 12:40:00,-44.7733333333333,45.1783333333333,1533,NA,NA,2973,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",515,"HBH",285,NA,4210,2024,"DC",NA
"408",30,"H78522","Set longlines","3b","TOP",2024-10-04 15:30:00,-44.7533333333333,45.7033333333333,1638,2024-10-04 16:15:00,-44.7533333333333,45.76,1631,NA,NA,2974,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",385,"HBH",285,NA,4444,2024,"DC",NA
"409",30,"H78523","Set longlines","3b","TOP",2024-10-04 17:20:00,-44.8116666666667,45.7533333333333,1625,2024-10-04 18:15:00,-44.8316666666667,45.705,1635,NA,NA,2936,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",312,"HBH",285,NA,4434,2024,"DC",NA
"410",30,"H78524","Set longlines","3b","TOP",2024-10-04 19:10:00,-44.8116666666667,45.6083333333333,1640,2024-10-04 20:00:00,-44.7833333333333,45.57,1648,NA,NA,2831,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",170,"HBH",285,NA,4410,2024,"DC",NA
"411",30,"H78525","Set longlines","3b","TOP",2024-10-06 05:20:00,-44.3233333333333,44.6466666666667,1328,2024-10-06 06:15:00,-44.3233333333333,44.7083333333333,1263,NA,NA,2953,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",237,"HBH",285,NA,4648,2024,"DC",NA
"412",30,"H78526","Set longlines","3b","TOP",2024-10-06 16:55:00,-44.2166666666667,44.7733333333333,1438,2024-10-06 17:50:00,-44.2166666666667,44.71,1450,NA,NA,2974,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",427,"HBH",285,NA,4815,2024,"DC",NA
"413",30,"H78527","Set longlines","3b","TOP",2024-10-06 20:40:00,-44.5083333333333,44.6283333333333,1363,2024-10-06 21:30:00,-44.5583333333333,44.6016666666667,1591,NA,NA,2981,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",488,"HBH",285,NA,4259,2024,"DC",NA
"414",30,"H78528","Set longlines","3b","TOP",2024-10-07 08:00:00,-44.7366666666667,44.7783333333333,1346,2024-10-07 08:45:00,-44.765,44.8133333333333,1340,NA,NA,2947,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",303,"HBH",285,NA,4630,2024,"DC",18.7796727307181
"415",30,"H78529","Set longlines","3b","TOP",2024-10-07 10:25:00,-44.9483333333333,44.9366666666667,1333,2024-10-07 11:20:00,-44.9783333333333,44.98,1389,NA,NA,2990,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",490,"HBH",285,NA,4815,2024,"DC",NA
"416",30,"H78530","Set longlines","3b","TOP",2024-10-07 12:23:00,-44.9666666666667,45.0916666666667,1516,2024-10-07 13:25:00,-44.9366666666667,45.0466666666667,1484,NA,NA,2983,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",605,"HBH",285,NA,4870,2024,"DC",30.7924891087344
"417",30,"H78531","Set longlines","3b","TOP",2024-10-07 22:00:00,-44.785,45.1433333333333,1517,2024-10-07 22:55:00,-44.7916666666667,45.205,1536,NA,NA,2973,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",589,"HBH",285,NA,4815,2024,"DC",NA
"418",30,"H78532","Set longlines","3b","TOP",2024-10-08 21:15:00,-44.92,45.365,1659,2024-10-08 22:20:00,-44.9316666666667,45.31,1634,NA,NA,2968,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",339,"HBH",285,NA,4445,2024,"DC",NA
"419",30,"H78533","Set longlines","3b","TOP",2024-10-09 07:35:00,-44.9083333333333,44.9883333333333,1410,2024-10-09 08:25:00,-44.8783333333333,44.945,1370,NA,NA,2973,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",187,"HBH",285,NA,4630,2024,"DC",NA
"420",30,"H78534","Set longlines","3b","TOP",2024-10-09 09:05:00,-44.84,44.835,1285,2024-10-09 09:50:00,-44.8183333333333,44.785,1261,NA,NA,2967,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",423,"HBH",285,NA,4595,2024,"DC",19.7262616387993
"421",30,"H78535","Set longlines","3b","TOP",2024-10-10 13:20:00,-44.86,45.66,1649,2024-10-10 14:10:00,-44.8533333333333,45.715,1644,NA,NA,2964,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",199,"HBH",285,NA,4474,2024,"DC",NA
"422",30,"H78536","Set longlines","3b","TOP",2024-10-11 00:45:00,-44.9183333333333,45.2566666666667,1628,2024-10-11 01:30:00,-44.9366666666667,45.2083333333333,1629,NA,NA,2957,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",328,"HBH",285,NA,4525,2024,"DC",NA
"423",30,"H78537","Set longlines","3b","TOP",2024-10-11 09:20:00,-44.9633333333333,44.9966666666667,1402,2024-10-11 10:05:00,-44.98,45.0483333333333,1481,NA,NA,2981,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",901,"HBH",285,NA,4635,2024,"DC",NA
"424",30,"H78538","Set longlines","3b","TOP",2024-10-11 21:20:00,-44.795,45.285,1608,2024-10-11 22:10:00,-44.7833333333333,45.2283333333333,1558,NA,NA,2957,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",589,"HBH",285,NA,4595,2024,"DC",30.658959406903
"425",30,"H78539","Set longlines","3b","TOP",2024-10-12 08:15:00,-44.7066666666667,44.8366666666667,1500,2024-10-12 09:00:00,-44.665,44.8366666666667,1542,NA,NA,2976,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",390,"HBH",285,NA,4445,2024,"DC",NA
"426",30,"H78540","Set longlines","3b","TOP",2024-10-13 06:45:00,-44.5466666666667,44.4966666666667,1603,2024-10-13 07:25:00,-44.5333333333333,44.5483333333333,1646,NA,NA,2971,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",207,"HBH",285,NA,4259,2024,"DC",NA
"427",30,"H78541","Set longlines","3b","TOP",2024-10-13 09:25:00,-44.35,44.7683333333333,1465,2024-10-13 10:15:00,-44.335,44.8233333333333,1530,NA,NA,2978,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",559,"HBH",285,NA,4630,2024,"DC",39.8693046098311
"428",30,"H78542","Set longlines","3b","TOP",2024-10-13 19:05:00,-44.2066666666667,44.7033333333333,1493,2024-10-13 19:55:00,-44.2366666666667,44.6616666666667,1425,NA,NA,2983,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",261,"HBH",285,NA,4722,2024,"DC",NA
"429",30,"H78543","Set longlines","3b","TOP",2024-10-14 06:55:00,-44.8666666666667,44.8533333333333,1284,2024-10-14 07:45:00,-44.91,44.885,1298,NA,NA,2982,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",225,"HBH",285,NA,4772,2024,"DC",29.6256370861245
"430",30,"H78544","Set longlines","3b","TOP",2024-10-14 17:55:00,-44.9633333333333,44.885,1301,2024-10-14 18:40:00,-44.9883333333333,44.9266666666667,1350,NA,NA,2981,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",440,"HBH",285,NA,4315,2024,"DC",NA
"431",30,"H78545","Set longlines","3b","TOP",2024-10-15 19:35:00,-44.94,45.35,1660,2024-10-15 20:25:00,-44.9533333333333,45.2966666666667,1635,NA,NA,2981,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",525,"HBH",285,NA,4537,2024,"DC",NA
"432",30,"H78546","Set longlines","3b","TOP",2024-10-15 21:10:00,-44.975,45.1683333333333,1603,2024-10-15 22:00:00,-44.9583333333333,45.1116666666667,1538,NA,NA,2972,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",320,"HBH",285,NA,4630,2024,"DC",NA
"433",30,"H78547","Set longlines","3b","TOP",2024-10-16 05:00:00,-44.98,45.0033333333333,1415,2024-10-16 05:50:00,-44.995,45.0566666666667,1486,NA,NA,2975,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",478,"HBH",285,NA,4630,2024,"DC",NA
"434",30,"H78548","Set longlines","3b","TOP",2024-10-16 14:40:00,-44.775,45.2566666666667,1592,2024-10-16 15:35:00,-44.765,45.1966666666667,1550,NA,NA,2968,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",150,"HBH",285,NA,4537,2024,"DC",NA
"435",30,"H78549","Set longlines","3b","TOP",2024-10-17 01:10:00,-44.6366666666667,44.7583333333333,1540,2024-10-17 02:00:00,-44.6333333333333,44.815,1573,NA,NA,2968,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",490,"HBH",285,NA,4449,2024,"DC",NA
"436",30,"H78550","Set longlines","3b","TOP",2024-10-17 12:35:00,-44.3316666666667,44.7883333333333,1391,2024-10-17 13:30:00,-44.3166666666667,44.8433333333333,1498,NA,NA,2964,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",153,"HBH",285,NA,4630,2024,"DC",NA
"437",30,"H78551","Set longlines","3b","TOP",2024-10-18 06:55:00,-44.56,44.2766666666667,1525,2024-10-18 07:40:00,-44.5683333333333,44.2166666666667,1508,NA,NA,2968,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",550,"HBH",285,NA,4722,2024,"DC",43.2046606540219
"438",30,"H78552","Set longlines","3b","TOP",2024-10-18 08:20:00,-44.6216666666667,44.2383333333333,1396,2024-10-18 09:10:00,-44.65,44.2783333333333,1335,NA,NA,2978,TRUE,"TOP","Dissostichus eleginoides","Patagonian toothfish",450,"HBH",285,NA,4537,2024,"DC",NA
